trip_id,datetime,city,driver_id,distance_km,duration_min,surge_multiplier,fare_uzs,status,payment_method,rating
T003563,2024-02-06 20:13:00,Toshkent,D0032,7.3,24.0,1.0,16 000,completed,wallet,4.3
T002684,2024-02-11 07:50:00,Toshkent,D0034,11.3,22.0,1.0,22 000,completed,card,4.4
T000013,2024-02-18 10:51:00,Toshkent,D0222,3.6,8.0,1.0,10 400,Completed,card,4.5
T004669,2024-03-21 18:52:00,Samarqand,D0078,6.6,15.0,1.3,19 400,Completed,card,4.6
T002768,2024-03-16 14:02:00,Samarqand,D0275,5.3,12.0,1.0,19 700,COMPLETED,card,4.4
T000874,2024-01-02 17:25:00,Toshkent,D0246,2.1,5.0,1.0,8 200,completed,card,5.0
T003652,2024-03-09 20:38:00,Toshkent,D0138,5.6,20.0,1.0,31 600,COMPLETED,wallet,4.6
T001706,2024-03-14 20:22:00,Toshkent,D0220,1.5,5.0,1.0,17 200,completed,cash,5.0
T003600,2024-03-24 09:53:00,Toshkent,D0040,2.3,6.0,1.3,11 000,completed,card,4.5
T001098,2024-01-30 07:42:00,Toshkent,D0099,3.1,7.0,1.0,9 600,completed,wallet,5.0
T004347,2024-02-24 18:51:00,Toshkent,D0157,6.1,14.0,1.0,21 400,COMPLETED,card,4.2
T000628,2024-02-18 20:43:00,Toshkent,D0038,-3.0,4.0,1.0,19 700,Completed,cash,4.4
T004359,2024-02-29 20:01:00,Toshkent,D0043,5.5,16.0,1.0,31 200,COMPLETED,cash,4.4
T001075,2024-02-16 17:46:00,Toshkent,D0157,2.6,4.0,1.0,13 700,completed,wallet,5.0
T001647,2024-03-06 20:45:00,Toshkent,D0185,9.7,18.0,1.0,19 600,completed,wallet,4.8
T004663,2024-03-26 07:23:00,Toshkent,D0070,5.4,14.0,1.0,,no_show,,
T004045,2024-03-23 18:19:00,Toshkent,D0026,3.3,10.0,2.0,19 900,COMPLETED,card,5.0
T000096,2024-01-06 19:28:00,Namangan,D0165,2.2,5.0,1.3,25 600,completed,card,5.0
T004653,2024-01-24 04:17:00,Toshkent,D0259,2.7,11.0,1.0,13 900,completed,card,4.2
T004878,2024-02-09 17:25:00,Toshkent,D0087,13.8,27.0,1.0,25 700,completed,cash,4.4
T003271,2024-01-03 07:35:00,Toshkent,D0026,8.9,24.0,1.0,18 400,COMPLETED,cash,4.7
T003893,2024-02-25 08:44:00,Samarqand,D0128,1.8,4.0,1.3,10 000,Completed,wallet,5.0
T000651,2024-01-15 22:47:00,Samarqand,D0131,4.1,12.0,1.0,11 200,Completed,cash,4.7
T001604,2024-01-19 19:47:00,Samarqand,D0291,5.9,12.0,1.3,,cancelled,,
T001600,2024-01-07 19:56:00,Toshkent,D0101,15.5,,1.0,,canceled,,
T002247,2024-01-05 10:53:00,Buxoro,D0248,4.0,7.0,1.0,,no_show,,
T000150,2024-03-21 01:47:00,Buxoro,D0273,9.2,18.0,1.0,,Cancelled,,
T004181,2024-03-08 10:56:00,Toshkent,D0159,3.5,7.0,1.0,24 200,completed,wallet,4.5
T002196,2024-02-05 09:03:00,Samarqand,D0208,14.3,28.0,1.5,,Cancelled,,
T004196,2024-02-28 10:26:00,Toshkent,D0079,9.5,21.0,1.0,19 200,completed,card,4.1
T001000,2024-03-04 10:20:00,Buxoro,D0276,8.0,36.0,1.0,17 000,completed,wallet,5.0
T002410,2024-03-13 19:11:00,Toshkent,D0127,9.0,23.0,1.0,18 500,completed,card,4.9
T004661,2024-01-02 08:15:00,Samarqand,D0275,2.5,6.0,1.5,20 200,Completed,cash,4.4
T002863,2024-02-01 02:38:00,Samarqand,D0184,11.5,28.0,1.0,22 200,completed,card,4.4
T001017,2024-02-27 20:02:00,Buxoro,D0274,5.6,12.0,1.0,13 400,completed,card,4.5
T001431,2024-01-06 18:49:00,Andijon,D0225,6.9,18.0,1.3,,Cancelled,,
T000652,2024-03-27 08:27:00,Andijon,D0017,6.9,17.0,2.0,72 300,Completed,wallet,5.0
T000587,2024-02-24 07:08:00,Buxoro,D0234,-1.0,9.0,1.0,25 300,completed,card,4.4
T004805,2024-03-21 03:22:00,Toshkent,D0130,4.0,12.0,1.0,11 000,completed,card,4.4
T003289,2024-03-28 05:45:00,Toshkent,D0057,5.1,13.0,1.0,12 600,completed,cash,4.7
T002680,2024-03-08 11:05:00,Namangan,D0165,3.3,7.0,1.0,23 600,Completed,wallet,4.3
T001927,2024-02-04 11:21:00,Toshkent,D0299,8.9,18.0,1.0,,Cancelled,,
T001180,2024-01-25 12:36:00,Toshkent,D0135,4.9,10.0,1.0,,cancelled,,
T001638,2024-01-26 17:17:00,Toshkent,D0108,4.0,8.0,1.0,26 000,completed,wallet,4.5
T003165,2024-03-13 17:51:00,Andijon,D0294,5.3,14.0,1.0,13 000,completed,card,3.5
T001322,2024-03-21 23:37:00,Toshkent,D0217,2.4,6.0,1.0,8 600,Completed,card,3.4
T003088,2024-02-05 11:15:00,Samarqand,D0180,7.7,12.0,1.0,16 600,completed,card,4.8
T002281,2024-01-08 12:08:00,Andijon,D0035,0.0,23.0,1.0,21 900,completed,card,4.5
T000379,2024-02-06 03:01:00,Buxoro,D0080,17.3,31.0,1.0,31 000,Completed,card,4.7
T003500,2024-03-17 04:56:00,Toshkent,D0108,6.0,17.0,1.0,33 000,Completed,card,5.0
T000570,2024-01-18 00:56:00,Toshkent,D0110,2.6,6.0,1.0,8 900,completed,card,4.0
T000277,2024-02-23 17:44:00,Samarqand,D0012,10.1,27.0,1.0,30 200,completed,cash,4.2
T000068,2024-01-06 08:53:00,Toshkent,D0266,2.8,6.0,1.5,21 200,completed,card,4.6
T004701,2024-01-11 10:47:00,Toshkent,D0022,5.9,12.0,1.0,13 800,completed,card,4.3
T000027,2024-02-01 20:07:00,Namangan,D0152,7.0,51.0,1.0,15 500,COMPLETED,cash,4.8
T002711,2024-01-10 10:27:00,Toshkent,D0016,7.0,13.0,1.0,15 500,Completed,card,3.7
T004946,2024-01-14 08:50:00,Toshkent,D0179,10.0,16.0,1.3,26 000,completed,wallet,4.5
T000546,2024-02-18 20:10:00,Andijon,D0092,1.9,4.0,1.0,,completed,card,4.1
T001374,2024-02-29 17:23:00,Samarqand,D0189,5.7,15.0,1.0,13 600,completed,card,4.7
T001240,2024-02-29 18:07:00,Toshkent,D0167,11.9,39.0,1.5,34 300,Completed,card,3.7
T004798,2024-01-18 17:24:00,Andijon,D0193,5.2,13.0,1.0,19 400,completed,card,5.0
T002205,2024-01-05 10:44:00,Samarqand,D0089,3.2,6.0,1.0,9 800,completed,cash,5.0
T001822,2024-02-27 20:30:00,Namangan,D0226,10.5,21.0,1.0,20 800,completed,cash,4.2
T001995,2024-02-03 07:48:00,Toshkent,D0140,4.4,12.0,1.0,,canceled,,
T004876,2024-02-25 09:19:00,Toshkent,D0157,5.5,17.0,1.5,30 200,completed,cash,4.8
T002957,2024-03-28 07:45:00,Toshkent,D0043,4.1,7.0,1.0,26 400,completed,card,5.0
T001118,2024-03-18 18:31:00,Toshkent,D0145,3.6,5.0,1.3,32 000,Completed,card,4.6
T004610,2024-01-12 05:35:00,Samarqand,D0084,4.9,13.0,1.0,12 400,completed,card,5.0
T000029,2024-03-15 08:13:00,Toshkent,D0096,1.6,4.0,1.0,7 400,completed,wallet,3.8
T000388,2024-02-02 20:49:00,Andijon,D0177,7.3,17.0,1.0,24 100,COMPLETED,cash,5.0
T001356,2024-03-04 08:22:00,Samarqand,D0091,3.3,12.0,1.5,14 900,completed,card,4.8
T002291,2024-01-17 09:21:00,Toshkent,D0171,5.2,10.0,2.0,25 600,completed,cash,3.7
T004627,2024-01-22 17:47:00,Toshkent,D0120,7.0,15.0,1.0,15 500,Completed,cash,4.2
T004736,2024-02-08 19:32:00,Toshkent,D0215,5.6,12.0,1.5,20 100,completed,cash,4.5
T003807,2024-01-21 11:59:00,Toshkent,D0195,8.1,16.0,1.0,25 800,completed,wallet,4.0
T002132,2024-03-30 20:44:00,Andijon,D0136,9.1,18.0,1.0,18 600,Completed,cash,5.0
T001929,2024-03-14 09:50:00,Namangan,D0006,5.5,8.0,1.5,19 900,completed,card,4.3
T000986,2024-01-07 09:16:00,Andijon,D0124,5.6,10.0,1.0,13 400,COMPLETED,cash,5.0
T000547,2024-01-29 18:21:00,Andijon,D0219,5.8,13.0,2.0,41 500,completed,cash,4.0
T003823,2024-01-02 18:10:00,Toshkent,D0187,3.7,7.0,1.0,10 600,completed,cash,4.3
T001120,2024-03-28 17:40:00,Toshkent,D0151,5.3,10.0,1.0,13 000,completed,cash,4.7
T000213,2024-02-15 23:26:00,Buxoro,D0300,6.0,18.0,1.0,33 000,COMPLETED,card,4.8
T003696,2024-01-16 18:43:00,Andijon,D0177,2.7,10.0,1.0,13 900,completed,wallet,4.5
T004525,2024-02-13 20:03:00,Toshkent,D0187,21.7,45.0,1.0,37 600,completed,card,4.3
T004747,2024-01-26 17:46:00,Toshkent,D0154,3.6,8.0,1.0,10 400,COMPLETED,wallet,4.7
T004112,2024-03-01 18:56:00,Toshkent,D0009,5.2,17.0,1.5,19 200,completed,card,4.7
T000865,2024-02-05 19:10:00,Andijon,D0287,3.7,15.0,1.0,10 600,Completed,cash,4.5
T002050,2024-03-21 10:56:00,Toshkent,D0114,5.3,11.0,1.0,13 000,completed,card,3.7
T001612,2024-01-08 09:33:00,Samarqand,D0164,5.8,10.0,1.5,20 600,completed,card,3.9
T002220,2024-02-21 08:54:00,Toshkent,D0259,6.0,15.0,2.0,42 400,completed,cash,5.0
T001326,2024-01-13 01:39:00,Buxoro,D0230,5.4,13.0,1.0,19 900,completed,card,4.5
T004864,2024-02-17 10:46:00,Toshkent,D0096,5.6,,1.0,,no_show,,
T000425,2024-02-16 13:53:00,Namangan,D0132,5.8,14.0,1.0,,no_show,,
T003540,2024-02-22 20:39:00,Toshkent,D0150,8.0,17.0,1.0,25 600,completed,cash,5.0
T000466,2024-02-18 07:14:00,Andijon,D0104,4.1,7.0,1.0,11 200,Completed,cash,4.3
T000168,2024-03-22 19:33:00,Namangan,D0033,5.4,25.0,1.0,19 900,completed,card,5.0
T003008,2024-02-05 18:42:00,Namangan,D0232,3.6,10.0,1.3,,no_show,,
T000421,2024-02-25 20:46:00,Toshkent,D0031,6.7,18.0,1.0,15 000,completed,card,5.0
T000730,2024-03-01 08:17:00,Toshkent,D0030,5.4,12.0,1.0,13 100,completed,cash,4.6
T002874,2024-03-01 20:17:00,Samarqand,D0298,4.6,,1.0,11 900,completed,cash,4.7
T001513,2024-01-25 23:49:00,Samarqand,D0189,10.7,21.0,1.0,21 000,completed,wallet,4.9
T002026,2024-02-18 18:00:00,Buxoro,D0083,3.9,9.0,1.3,14 100,Completed,cash,4.9
T004367,2024-01-31 20:29:00,Toshkent,D0097,3.7,10.0,1.0,25 000,COMPLETED,wallet,4.7
T004564,2024-03-09 20:07:00,Toshkent,D0111,6.3,14.0,1.0,,no_show,,
T004843,2024-02-15 07:06:00,Toshkent,D0130,5.9,19.0,1.0,13 800,Completed,wallet,5.0
T001846,2024-01-07 22:38:00,Buxoro,D0277,-1.0,9.0,1.0,,Cancelled,,
T003409,2024-03-26 08:19:00,Toshkent,D0221,11.5,33.0,1.0,33 300,completed,wallet,4.6
T000077,2024-02-09 18:47:00,Toshkent,D0133,7.5,16.0,2.0,32 500,completed,cash,4.6
T001990,2024-01-03 20:22:00,Toshkent,D0027,2.3,,1.0,13 100,completed,cash,5.0
T000522,2024-02-09 07:59:00,Namangan,D0005,3.5,9.0,1.0,24 200,Completed,card,4.5
T002897,2024-03-29 20:40:00,Toshkent,D0185,7.5,18.0,1.0,,Cancelled,,
T001774,2024-01-24 10:14:00,Samarqand,D0268,3.2,8.0,1.0,9 800,Completed,wallet,4.5
T003148,2024-01-30 10:33:00,Samarqand,D0291,10.6,22.0,1.0,31 300,completed,cash,5.0
T001014,2024-02-15 10:56:00,Samarqand,D0078,8.0,28.0,1.0,17 000,completed,card,5.0
T000236,2024-03-02 17:58:00,Toshkent,D0221,9.8,33.0,1.0,29 600,Completed,cash,4.2
T004745,2024-01-30 19:02:00,Namangan,D0231,4.7,9.0,2.0,24 100,completed,card,4.3
T001879,2024-01-15 14:01:00,Toshkent,D0049,9.5,25.0,1.0,19 200,COMPLETED,cash,5.0
T004404,2024-01-02 18:31:00,Andijon,D0041,4.6,10.0,1.3,,cancelled,,
T001824,2024-03-11 08:06:00,Samarqand,D0084,4.0,9.0,1.3,14 300,Completed,cash,4.4
T002918,2024-02-27 18:51:00,Toshkent,D0114,3.5,8.0,1.5,15 400,Completed,wallet,4.2
T000962,2024-03-26 20:38:00,Toshkent,D0145,7.8,20.0,1.0,39 300,Completed,card,5.0
T001620,2024-03-27 18:49:00,Toshkent,D0072,3.1,6.0,2.0,,Cancelled,,
T003022,2024-01-29 18:31:00,Toshkent,D0111,1.8,4.0,1.0,,Cancelled,,
T003070,2024-02-08 12:20:00,Toshkent,D0034,12.4,43.0,1.0,23 600,Completed,cash,5.0
T001688,2024-01-24 17:36:00,Samarqand,D0131,15.0,30.0,1.0,,completed,card,4.2
T001872,2024-02-22 18:16:00,Buxoro,D0105,4.1,11.0,1.3,22 100,Completed,card,4.8
T000286,2024-02-23 07:42:00,Andijon,D0257,5.9,13.0,1.0,13 800,completed,wallet,5.0
T004060,2024-03-01 17:03:00,Andijon,D0077,6.9,12.0,1.0,23 200,completed,card,4.0
T002022,2024-01-04 20:01:00,Toshkent,D0241,2.0,5.0,1.0,19 000,Completed,wallet,4.8
T004683,2024-02-07 09:29:00,Andijon,D0017,2.6,7.0,1.5,31 600,completed,cash,5.0
T001056,2024-01-24 17:49:00,Samarqand,D0131,10.3,20.0,1.0,20 400,completed,card,4.6
T002932,2024-03-28 07:51:00,Toshkent,D0147,9.3,25.0,1.0,19 000,completed,wallet,4.5
T001448,2024-03-30 07:48:00,Toshkent,D0150,4.2,11.0,1.0,17 200,completed,cash,4.1
T003529,2024-03-30 18:53:00,Samarqand,D0010,12.5,27.0,2.0,47 500,completed,wallet,5.0
T002413,2024-01-19 20:43:00,Toshkent,D0004,4.6,8.0,1.0,,cancelled,,
T000378,2024-02-22 18:02:00,Namangan,D0160,0.0,32.0,1.5,44 000,completed,card,4.3
T004092,2024-01-06 18:09:00,Toshkent,D0154,2.8,7.0,1.5,,no_show,,
T003290,2024-02-05 18:00:00,Toshkent,D0161,8.2,24.0,1.3,33 900,COMPLETED,card,4.1
T002044,2024-01-11 19:48:00,Buxoro,D0300,2.0,4.0,1.5,28 500,completed,card,5.0
T002861,2024-02-18 18:36:00,Samarqand,D0170,3.2,6.0,1.5,14 700,completed,card,4.3
T003057,2024-03-24 06:13:00,Samarqand,D0188,2.8,7.0,1.0,9 200,Completed,cash,4.7
T002150,2024-02-23 18:47:00,Toshkent,D0087,7.2,12.0,1.0,15 800,completed,card,4.5
T001842,2024-03-17 06:19:00,Toshkent,D0161,5.2,14.0,1.0,19 400,completed,wallet,4.8
T003781,2024-01-23 07:25:00,Toshkent,D0174,8.8,23.0,1.0,18 200,completed,card,4.4
T002570,2024-03-20 18:09:00,Samarqand,D0188,2.4,4.0,1.3,11 200,Completed,cash,4.6
T002830,2024-02-12 10:13:00,Samarqand,D0045,22.0,51.0,1.0,38 000,completed,wallet,4.7
T004765,2024-01-17 17:21:00,Toshkent,D0026,4.5,20.0,1.0,11 800,completed,card,4.3
T000933,2024-03-04 08:54:00,Toshkent,D0172,3.4,19.0,2.0,,cancelled,,
T002645,2024-03-23 10:46:00,Toshkent,D0159,3.6,12.0,1.0,24 600,COMPLETED,card,5.0
T004806,2024-02-14 01:23:00,Buxoro,D0223,5.0,13.0,1.0,19 000,Completed,wallet,4.7
T004269,2024-01-21 02:58:00,Samarqand,D0153,13.2,25.0,1.0,,Cancelled,,
T000482,2024-02-05 20:07:00,Buxoro,D0227,1.7,5.0,1.0,7 600,COMPLETED,wallet,5.0
T002331,2024-01-11 18:10:00,Andijon,D0219,-1.0,20.0,1.5,35 400,COMPLETED,card,4.7
T001867,2024-01-20 17:54:00,Samarqand,D0275,8.8,24.0,1.0,27 400,Completed,wallet,4.5
T000386,2024-02-06 09:09:00,Namangan,D0283,1.4,3.0,1.5,,cancelled,,
T002098,2024-02-15 14:29:00,Toshkent,D0157,2.7,8.0,1.0,,cancelled,,
T004437,2024-01-15 15:08:00,Toshkent,D0019,14.7,40.0,1.0,27 000,completed,cash,4.6
T002647,2024-01-31 18:53:00,Samarqand,D0139,0.0,4.0,2.0,16 900,Completed,card,4.6
T004922,2024-03-19 10:53:00,Toshkent,D0220,2.3,10.0,1.0,20 000,completed,cash,4.6
T001091,2024-02-12 20:39:00,Samarqand,D0298,4.3,9.0,1.0,11 400,COMPLETED,card,4.7
T003688,2024-03-26 16:39:00,Buxoro,D0237,3.9,8.0,1.0,10 800,completed,wallet,4.9
T003885,2024-01-14 08:38:00,Namangan,D0005,2.3,7.0,1.0,20 000,completed,card,5.0
T004618,2024-03-20 09:37:00,Buxoro,D0105,2.9,5.0,1.5,21 600,Completed,cash,5.0
T001964,2024-01-01 10:20:00,Toshkent,D0198,6.5,14.0,1.0,34 800,COMPLETED,cash,4.9
T003831,2024-03-04 22:44:00,Toshkent,D0203,2.7,5.0,1.0,13 900,Completed,card,4.8
T001657,2024-03-09 18:39:00,Samarqand,D0291,5.0,9.0,1.3,24 700,Completed,wallet,3.4
T004486,2024-03-10 05:29:00,Samarqand,D0011,9.1,22.0,1.0,18 600,Completed,wallet,4.4
T001254,2024-03-27 20:47:00,Samarqand,D0186,2.3,5.0,1.0,13 100,completed,cash,4.5
T004132,2024-02-11 18:52:00,Buxoro,D0050,3.0,6.0,1.3,12 400,COMPLETED,card,4.1
T002335,2024-02-17 09:18:00,Namangan,D0168,8.2,18.0,1.0,17 300,completed,cash,4.2
T004719,2024-03-04 08:21:00,Toshkent,D0020,3.7,12.0,1.0,10 600,completed,cash,3.8
T004411,2024-03-23 09:59:00,Andijon,D0210,3.8,11.0,1.5,24 500,Completed,cash,4.7
T003610,2024-03-05 10:28:00,Toshkent,D0087,6.4,16.0,1.0,14 600,Completed,card,4.5
T003788,2024-02-25 17:37:00,Toshkent,D0192,9.8,24.0,1.0,19 700,Completed,cash,5.0
T001138,2024-02-12 17:37:00,Samarqand,D0186,3.7,9.0,1.0,16 100,COMPLETED,cash,5.0
T002367,2024-03-13 19:47:00,Samarqand,D0184,4.5,9.0,1.5,17 600,completed,card,4.6
T004852,2024-02-24 10:12:00,Toshkent,D0235,5.5,12.0,1.0,20 100,completed,card,5.0
T003477,2024-01-11 17:32:00,Toshkent,D0142,4.0,9.0,1.0,11 000,Completed,card,4.2
T003339,2024-01-10 08:52:00,Andijon,D0257,2.8,6.0,1.5,13 800,Completed,card,4.7
T001557,2024-02-09 07:58:00,Andijon,D0103,7.2,16.0,1.0,15 800,COMPLETED,wallet,4.8
T003159,2024-02-05 17:38:00,Namangan,D0255,20.2,56.0,1.0,52 400,completed,card,4.4
T002855,2024-02-13 03:15:00,Toshkent,D0079,5.9,14.0,1.0,13 800,completed,cash,4.7
T001887,2024-01-01 08:32:00,Samarqand,D0208,2.1,5.0,1.0,8 200,completed,card,4.5
T002110,2024-01-08 19:08:00,Toshkent,D0222,10.8,28.0,1.3,27 600,completed,cash,4.0
T000453,2024-03-06 20:33:00,Toshkent,D0246,2.1,4.0,1.0,8 200,Completed,wallet,4.4
T001677,2024-02-15 10:36:00,Andijon,D0136,5.4,10.0,1.0,13 100,completed,cash,4.8
T001536,2024-01-08 18:12:00,Toshkent,D0179,2.1,5.0,1.3,10 600,completed,card,5.0
T002679,2024-02-29 09:47:00,Buxoro,D0191,3.0,7.0,1.0,14 600,COMPLETED,card,5.0
T000163,2024-03-09 19:51:00,Andijon,D0003,8.4,16.0,1.3,22 900,completed,card,4.7
T001169,2024-01-11 21:07:00,Toshkent,D0038,3.3,8.0,1.0,23 600,completed,card,4.3
T000729,2024-01-08 18:55:00,Buxoro,D0234,7.9,16.0,1.3,51 500,COMPLETED,cash,4.9
T001396,2024-02-15 08:13:00,Namangan,D0149,3.2,12.0,1.3,,no_show,,
T002406,2024-02-13 17:40:00,Toshkent,D0079,5.5,10.0,1.0,13 200,Completed,card,4.3
T001400,2024-02-24 23:02:00,Namangan,D0036,6.3,18.0,1.0,14 400,Completed,card,4.4
T000097,2024-02-11 08:28:00,Samarqand,D0091,5.0,15.0,1.0,12 500,COMPLETED,card,3.6
T004341,2024-03-01 16:06:00,Andijon,D0136,10.6,30.0,1.0,20 900,COMPLETED,card,4.4
T000527,2024-03-13 18:27:00,Namangan,D0071,8.1,20.0,1.5,25 700,completed,card,5.0
T001451,2024-02-07 07:43:00,Toshkent,D0151,6.2,13.0,1.0,14 300,completed,wallet,5.0
T002793,2024-03-11 17:02:00,Buxoro,D0191,14.7,31.0,1.0,40 300,completed,card,5.0
T001110,2024-03-21 07:11:00,Buxoro,D0273,12.7,43.0,1.0,,cancelled,,
T000137,2024-02-08 17:10:00,Samarqand,D0014,3.9,7.0,1.0,10 800,Completed,card,4.3
T002061,2024-02-17 18:30:00,Toshkent,D0040,10.6,29.0,1.3,27 200,completed,cash,4.5
T004012,2024-02-28 18:19:00,Toshkent,D0203,4.6,11.0,1.5,27 200,completed,card,4.4
T001909,2024-01-08 00:04:00,Samarqand,D0188,2.7,7.0,1.0,9 000,completed,card,4.7
T001188,2024-02-09 10:21:00,Andijon,D0193,12.5,30.0,1.0,35 500,completed,cash,5.0
T004620,2024-02-18 17:02:00,Buxoro,D0134,19.0,33.0,1.0,33 500,Completed,card,4.4
T003359,2024-03-25 04:26:00,Buxoro,D0148,3.0,7.0,1.0,14 600,completed,card,4.4
T001786,2024-03-21 07:36:00,Namangan,D0152,9.2,49.0,1.0,18 800,Completed,cash,5.0
T000506,2024-03-20 18:26:00,Samarqand,D0208,11.8,23.0,1.5,34 000,Completed,wallet,4.3
T002039,2024-02-18 20:59:00,Samarqand,D0084,4.8,11.0,1.0,12 200,completed,card,4.3
T001307,2024-02-17 04:02:00,Samarqand,D0128,3.7,7.0,1.0,10 600,completed,cash,5.0
T002541,2024-03-09 08:13:00,Samarqand,D0089,3.8,16.0,1.5,16 000,completed,card,5.0
T000294,2024-01-21 19:57:00,Namangan,D0152,3.0,13.0,1.3,,completed,cash,5.0
T003911,2024-01-11 02:18:00,Toshkent,D0192,4.0,12.0,1.0,11 000,completed,card,5.0
T004303,2024-03-23 20:49:00,Andijon,D0294,6.8,19.0,1.0,,cancelled,,
T000807,2024-03-27 20:36:00,Namangan,D0116,5.2,10.0,1.0,,no_show,,
T002289,2024-02-16 19:26:00,Toshkent,D0027,10.2,20.0,2.0,60 900,COMPLETED,card,4.3
T001982,2024-03-12 20:19:00,Toshkent,D0187,5.9,13.0,1.0,13 800,Completed,card,4.8
T000714,2024-03-16 19:01:00,Toshkent,D0172,6.0,14.0,1.3,27 600,completed,wallet,5.0
T002865,2024-03-30 16:45:00,Toshkent,D0004,10.6,21.0,1.0,31 300,completed,cash,3.9
T001916,2024-03-27 07:55:00,Samarqand,D0170,6.8,19.0,1.0,15 200,Completed,wallet,5.0
T002128,2024-01-19 07:42:00,Toshkent,D0112,5.6,13.0,1.0,13 400,completed,cash,4.3
T001936,2024-03-03 07:42:00,Buxoro,D0083,4.1,16.0,1.0,11 200,completed,card,4.7
T000401,2024-02-07 07:59:00,Buxoro,D0055,5.9,13.0,1.0,13 800,completed,card,4.7
T003570,2024-03-16 10:55:00,Samarqand,D0052,9.6,29.0,1.0,19 400,completed,wallet,4.2
T003538,2024-03-28 20:13:00,Buxoro,D0248,5.4,12.0,1.0,19 900,completed,card,4.7
T000158,2024-02-13 10:38:00,Buxoro,D0273,8.2,21.0,1.0,17 300,COMPLETED,cash,3.9
T003727,2024-03-24 08:47:00,Andijon,D0190,4.8,12.0,1.3,15 900,Completed,cash,4.5
T004588,2024-01-30 05:51:00,Toshkent,D0135,6.7,15.0,1.0,15 000,COMPLETED,cash,5.0
T003892,2024-03-03 07:44:00,Toshkent,D0095,3.5,6.0,1.0,15 700,COMPLETED,card,4.3
T004951,2024-01-12 07:58:00,Namangan,D0029,5.6,10.0,1.0,13 400,completed,card,4.3
T004388,2024-03-15 18:52:00,Samarqand,D0208,4.1,10.0,1.5,16 700,COMPLETED,cash,5.0
T004069,2024-01-20 07:07:00,Toshkent,D0101,5.6,12.0,1.0,13 400,completed,card,5.0
T001735,2024-01-31 18:29:00,Toshkent,D0278,3.1,9.0,2.0,19 300,completed,card,5.0
T004498,2024-02-08 17:11:00,Toshkent,D0299,0.0,29.0,1.0,24 800,completed,cash,5.0
T003378,2024-01-18 17:47:00,Samarqand,D0291,3.3,8.0,1.0,15 300,completed,cash,4.3
T001411,2024-01-10 17:17:00,Buxoro,D0236,2.1,5.0,1.0,8 200,completed,card,4.4
T004276,2024-03-02 19:58:00,Namangan,D0196,3.6,10.0,2.0,49 200,completed,card,4.3
T000922,2024-03-16 22:17:00,Namangan,D0113,4.2,12.0,1.0,17 200,COMPLETED,cash,5.0
T000079,2024-01-20 19:04:00,Andijon,D0136,6.9,14.0,1.3,20 000,Completed,cash,4.4
T003783,2024-02-17 09:24:00,Andijon,D0041,5.0,11.0,1.0,12 500,COMPLETED,wallet,4.3
T004241,2024-01-09 19:42:00,Toshkent,D0259,7.0,24.0,2.0,,no_show,,
T003507,2024-02-11 23:14:00,Buxoro,D0276,2.8,7.0,1.0,9 200,Completed,cash,5.0
T002785,2024-02-05 14:20:00,Andijon,D0267,5.4,17.0,1.0,19 900,completed,card,5.0
T004791,2024-02-11 10:43:00,Toshkent,D0299,8.9,20.0,1.0,18 400,Completed,card,4.7
T003716,2024-02-20 10:18:00,Samarqand,D0010,11.1,17.0,1.0,,cancelled,,
T003782,2024-03-16 17:11:00,Buxoro,D0050,7.4,16.0,1.0,16 100,Completed,cash,3.7
T002533,2024-01-10 03:38:00,Buxoro,D0227,2.6,6.0,1.0,8 900,completed,card,4.2
T003768,2024-02-01 09:38:00,Toshkent,D0239,9.3,19.0,1.5,,cancelled,,
T003897,2024-02-14 18:29:00,Namangan,D0202,13.6,31.0,1.5,89 400,completed,card,4.5
T003597,2024-01-15 21:19:00,Namangan,D0132,7.4,18.0,1.0,16 100,completed,card,4.2
T000712,2024-02-12 05:35:00,Namangan,D0196,7.3,23.0,1.0,37 600,Completed,card,3.6
T003941,2024-03-22 19:23:00,Toshkent,D0292,7.7,13.0,1.5,24 800,completed,wallet,4.9
T002924,2024-02-13 19:24:00,Toshkent,D0076,5.3,10.0,1.0,13 000,completed,card,4.0
T000134,2024-02-24 00:32:00,Andijon,D0068,7.1,21.0,1.0,,cancelled,,
T003191,2024-02-20 00:54:00,Samarqand,D0243,13.8,31.0,1.0,25 700,completed,card,4.4
T002695,2024-01-28 18:03:00,Toshkent,D0201,6.5,14.0,1.3,29 000,Completed,card,5.0
T000900,2024-03-28 13:58:00,Toshkent,D0161,2.8,5.0,1.0,14 200,completed,card,4.6
T002203,2024-02-21 04:58:00,Andijon,D0136,7.5,25.0,1.0,16 200,completed,card,4.2
T001030,2024-02-01 09:42:00,Toshkent,D0099,4.5,16.0,1.5,17 600,completed,card,4.7
T003753,2024-01-04 20:32:00,Toshkent,D0252,3.2,10.0,1.0,9 800,COMPLETED,cash,4.9
T001340,2024-03-04 07:34:00,Toshkent,D0057,3.1,8.0,1.0,9 600,COMPLETED,wallet,5.0
T000116,2024-02-23 21:02:00,Toshkent,D0278,1.8,4.0,1.0,,Cancelled,,
T004693,2024-01-10 01:50:00,Andijon,D0295,8.8,20.0,1.0,27 400,completed,wallet,5.0
T002024,2024-02-21 19:24:00,Toshkent,D0239,6.3,25.0,1.0,14 400,Completed,cash,4.5
T004037,2024-03-29 18:35:00,Andijon,D0124,14.6,31.0,1.3,35 000,completed,wallet,4.8
